,E,rho,taw,City
4,5.0,0.19542343675622212,Tau=2,"Boston-Cambridge-Newton, MA-NH MSA"
5,6.0,0.1990995049689492,Tau=2,"Boston-Cambridge-Newton, MA-NH MSA"
6,7.0,0.21954627140419633,Tau=2,"Boston-Cambridge-Newton, MA-NH MSA"
7,8.0,0.22493408058081332,Tau=2,"Boston-Cambridge-Newton, MA-NH MSA"
8,9.0,0.22376757822535842,Tau=2,"Boston-Cambridge-Newton, MA-NH MSA"
9,10.0,0.2306305898929808,Tau=2,"Boston-Cambridge-Newton, MA-NH MSA"
10,11.0,0.23575587702751408,Tau=2,"Boston-Cambridge-Newton, MA-NH MSA"
11,12.0,0.23387133432208823,Tau=2,"Boston-Cambridge-Newton, MA-NH MSA"
12,13.0,0.23935309117407774,Tau=2,"Boston-Cambridge-Newton, MA-NH MSA"
13,14.0,0.2556776188821867,Tau=2,"Boston-Cambridge-Newton, MA-NH MSA"
14,15.0,0.25765186548828056,Tau=2,"Boston-Cambridge-Newton, MA-NH MSA"
15,16.0,0.258866670425298,Tau=2,"Boston-Cambridge-Newton, MA-NH MSA"
16,17.0,0.25783083537305534,Tau=2,"Boston-Cambridge-Newton, MA-NH MSA"
17,18.0,0.2625787965888126,Tau=2,"Boston-Cambridge-Newton, MA-NH MSA"
18,19.0,0.2612303227481922,Tau=2,"Boston-Cambridge-Newton, MA-NH MSA"
19,20.0,0.26018538244221656,Tau=2,"Boston-Cambridge-Newton, MA-NH MSA"
0,1.0,0.12739799424164147,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
1,2.0,0.151898476118886,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
2,3.0,0.2045902429371699,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
3,4.0,0.2063767296306484,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
4,5.0,0.2039000044862201,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
5,6.0,0.2131734750996556,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
6,7.0,0.2203860804400525,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
7,8.0,0.22890924898194898,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
8,9.0,0.2391885285899516,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
9,10.0,0.24293564834123954,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
10,11.0,0.24154368586018615,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
11,12.0,0.25289013286480283,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
12,13.0,0.2529683598563252,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
13,14.0,0.257287046476906,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
14,15.0,0.2574411057347625,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
15,16.0,0.25511106759981017,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
16,17.0,0.25922629395165897,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
17,18.0,0.3190465238859324,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
